Time,DsOsieczow21-DBahA(PM10)-24g,DsWrocWybCon-DBahA(PM10)-24g,KpCiechTezni-DBahA(PM10)-24g,KpZielBoryTu-DBahA(PM10)-24g,LbLubSliwins-DBahA(PM10)-24g,LdLodzLegion-DBahA(PM10)-24g,LuZielKrotka-DBahA(PM10)-24g,MpKrakBujaka-DBahA(PM10)-24g,MzWarAKrzywo-DBahA(PM10)-24g,OpOpoleOsAKr-DBahA(PM10)-24g,PdBialWaszyn-DBahA(PM10)-24g,PdSuwPulaski-DBahA(PM10)-24g,PkJasloSikor-DBahA(PM10)-24g,PmGdaLecz08m-DBahA(PM10)-24g,PmKosTargo12-DBahA(PM10)-24g,PmWejhPlWejh-DBahA(PM10)-24g,SkKielJagiel-DBahA(PM10)-24g,SlKatoKossut-DBahA(PM10)-24g,WmOlsPuszkin-DBahA(PM10)-24g,WmPuszczaBor-DBahA(PM10)-24g,WpPilaKusoci-DBahA(PM10)-24g,ZpSzczAndr01-DBahA(PM10)-24g,PdSuwPulaskp-DBahA(PM10)-24g,SkKielTargow-DBahA(PM10)-24g,PkRzeszRejta-DBahA(PM10)-24g,KpNaklWawrzy-DBahA(PM10)-24g,PmGdaLeczk81-DBahA(PM10)-24g,ZpSzczAndrze-DBahA(PM10)-24g,PmGdaLeczkow-DBahA(PM10)-24g,PdBialPPiech-DBahA(PM10)-24g,WpPoznSzyman-DBahA(PM10)-24g
2017-05-02T00:00:00,0.025,0.05,0.396061,0.020199,0.06,0.501351,0.14,0.18,0.01763,0.00105,0.002785,0.016809,0.1,0.1,1.1,0.76,,0.4,0.04,0.02,,4.32,,,,,,,,,
2017-05-03T00:00:00,0.025,0.05,0.396061,0.020199,0.06,0.501351,0.14,0.18,0.01763,0.00105,0.002785,0.016809,0.1,0.1,1.1,0.76,0.31,0.4,0.04,0.02,,4.32,,,,,,,,,
2017-05-04T00:00:00,0.025,0.05,0.396061,0.020199,0.06,0.501351,0.14,0.18,0.01763,0.00105,0.002785,0.016809,0.1,0.1,1.1,0.76,,0.4,0.04,0.02,,4.32,,,,,,,,,
2017-05-05T00:00:00,0.025,0.05,0.396061,0.020199,0.06,0.501351,0.14,0.18,0.01763,0.00105,0.002785,0.016809,0.1,0.1,1.1,0.76,0.44,0.4,0.04,0.02,,4.32,,,,,,,,,
2017-05-06T00:00:00,0.025,0.05,0.396061,0.020199,0.06,0.501351,0.14,0.18,0.01763,0.00105,0.002785,0.016809,0.1,0.1,1.1,0.76,,0.4,0.04,0.02,,4.32,,,,,,,,,
2017-05-07T00:00:00,0.025,0.05,0.396061,0.020199,0.06,0.501351,0.14,0.18,0.01763,0.00105,0.002785,0.016809,0.1,0.1,1.1,0.76,0.34,0.4,0.04,0.02,,,,,,,,,,,
2017-05-08T00:00:00,0.025,0.05,0.02566,0.020292,0.06,0.705532,0.11,0.17,0.00726,0.00105,0.014393,0.007419,0.1,0.058,1.0,0.68,,0.35,0.04,0.02,0.138,,,,,,,,,,
2017-05-09T00:00:00,0.025,0.05,0.02566,0.020292,0.06,0.705532,0.11,0.17,0.00726,0.00105,0.014393,0.007419,0.1,0.058,1.0,0.68,0.9,0.35,0.04,0.02,0.138,,,,,,,,,,
2017-05-10T00:00:00,0.025,0.05,0.02566,0.020292,0.06,0.705532,0.11,0.17,0.00726,0.00105,0.014393,0.007419,0.1,0.058,1.0,0.68,,0.35,0.04,0.02,0.138,,,,,,,,,,
2017-05-11T00:00:00,0.025,0.05,0.02566,0.020292,0.06,0.705532,0.11,0.17,0.00726,0.00105,0.014393,0.007419,0.1,0.058,1.0,0.68,1.68,0.35,0.04,0.02,0.138,,,,,,,,,,
2017-05-12T00:00:00,0.025,0.05,0.02566,0.020292,0.06,0.705532,0.11,0.17,0.00726,0.00105,0.014393,0.007419,0.1,,1.0,0.68,,0.35,0.04,0.02,0.138,,,,,,,,,,
2017-05-13T00:00:00,0.025,0.05,0.02566,,0.06,0.705532,0.11,0.17,0.00726,0.00105,0.014393,0.007419,0.1,0.058,1.0,0.68,0.34,0.35,0.04,0.02,0.138,,,,,,,,,,
2017-05-14T00:00:00,,0.05,0.02566,,0.06,0.705532,0.11,0.17,0.00726,0.00105,0.014393,0.007419,0.1,0.058,1.0,0.68,,0.35,0.04,0.02,0.138,1.31,,,,,,,,,
2017-05-15T00:00:00,,0.05,0.027837,,0.03,0.264766,0.02,0.05,0.00881,0.00105,0.013926,0.011102,0.1,0.035,0.31,,0.65,0.15,0.02,0.01,,1.31,,,,,,,,,
2017-05-16T00:00:00,,0.05,0.027837,0.009434,0.03,0.264766,0.02,0.05,0.00881,0.00105,0.013926,0.011102,0.1,0.035,0.31,0.096,,0.15,0.02,0.01,,1.31,,,,,,,,,
2017-05-17T00:00:00,,0.05,0.027837,0.009434,0.03,0.264766,0.02,0.05,0.00881,0.00105,0.013926,0.011102,0.1,0.035,,0.096,0.27,0.15,0.02,0.01,,1.31,,,,,,,,,
2017-05-18T00:00:00,,0.05,0.027837,0.009434,0.03,0.264766,0.02,0.05,0.00881,0.00105,0.013926,0.011102,0.1,0.035,0.31,0.096,,0.15,0.02,0.01,,1.31,,,,,,,,,
2017-05-19T00:00:00,,0.05,0.027837,0.009434,0.03,0.264766,0.02,0.05,0.00881,0.00105,0.013926,0.011102,0.1,0.035,0.31,0.096,0.14,0.15,0.02,0.01,,1.31,,,,,,,,,
2017-05-20T00:00:00,,0.05,0.027837,0.009434,0.03,0.264766,0.02,0.05,0.00881,0.00105,0.013926,0.011102,0.1,0.035,0.31,0.096,,0.15,0.02,0.01,,1.31,,,,,,,,,
2017-05-21T00:00:00,,0.05,0.027837,0.009434,0.03,0.264766,0.02,0.05,0.00881,0.00105,0.013926,0.011102,0.1,0.035,0.31,0.096,0.0,0.15,0.02,0.01,,,,,,,,,,,
2017-05-22T00:00:00,0.025,0.05,0.028096,,0.01,0.041636,0.0065,0.04,0.00635,0.00105,0.013291,0.00799,0.1,0.064,0.22,0.086,,0.11,0.01,0.01,0.0294,,,,,,,,,,
2017-05-23T00:00:00,0.025,0.05,0.028096,,0.01,0.041636,0.0065,0.04,0.00635,0.00105,0.013291,0.00799,0.1,0.064,0.22,0.086,0.16,0.11,0.01,0.01,0.0294,,,,,,,,,,
2017-05-24T00:00:00,0.025,0.05,0.028096,,0.01,0.041636,0.0065,0.04,0.00635,0.00105,0.013291,0.00799,0.1,0.064,0.22,0.086,,0.11,0.01,0.01,0.0294,,,,,,,,,,
2017-05-25T00:00:00,0.025,0.05,0.028096,,0.01,0.041636,0.0065,0.04,0.00635,0.00105,0.013291,0.00799,0.1,0.064,0.22,0.086,0.12,0.11,0.01,0.01,0.0294,,,,,,,,,,
2017-05-26T00:00:00,0.025,0.05,0.028096,,0.01,0.041636,0.0065,0.04,0.00635,0.00105,0.013291,0.00799,0.1,0.064,0.22,0.086,,0.11,0.01,0.01,0.0294,,,,,,,,,,
2017-05-27T00:00:00,0.025,0.05,0.028096,,0.01,0.041636,0.0065,0.04,0.00635,,0.013291,0.00799,0.1,0.064,0.22,0.086,0.19,0.11,0.01,0.01,0.0294,,,,,,,,,,
2017-05-28T00:00:00,0.025,0.05,0.028096,,0.01,0.041636,0.0065,0.04,0.00635,0.00105,0.013291,0.00799,0.1,0.064,0.22,0.086,,0.11,0.01,0.01,0.0294,,,,,,,,,,
2017-05-29T00:00:00,0.025,0.05,0.050386,,0.01,0.09574,0.04,0.02,0.00635,0.00105,,,0.1,0.028,0.18,0.11,0.03,0.057,0.01,0.01,,1.04,,,,,,,,,
2017-05-30T00:00:00,0.025,0.05,0.050386,,0.01,0.09574,0.04,0.02,0.00665,0.00105,,,0.1,0.028,0.18,0.11,,0.057,0.01,0.01,,1.04,,,,,,,,,
2017-05-31T00:00:00,0.025,0.05,0.050386,,0.01,0.09574,0.04,0.02,0.00665,0.00105,,,0.1,0.028,0.18,0.11,0.03,0.057,0.01,0.01,,1.04,,,,,,,,,
2017-06-01T00:00:00,0.025,0.05,0.050386,,0.01,0.09574,0.04,0.02,0.00665,0.0105,,,0.1,0.028,0.18,0.11,,0.057,0.01,0.01,,1.04,,,,,,,,,
2017-06-02T00:00:00,0.025,0.05,0.050386,,0.01,0.09574,0.04,0.02,0.00665,0.0105,,,0.1,0.028,0.18,0.11,0.1,0.057,0.01,0.01,,1.04,,,,,,,,,
2017-06-03T00:00:00,0.025,0.05,0.050386,,0.01,0.09574,0.04,0.02,0.00665,0.0105,,,0.1,,0.18,0.11,,0.057,0.01,0.01,,1.04,,,,,,,,,
2017-06-04T00:00:00,0.025,0.05,0.050386,,0.01,0.09574,0.04,0.02,0.00665,0.0105,,,0.1,,0.18,0.11,0.0,0.057,0.01,0.01,,1.04,,,,,,,,,
2017-06-05T00:00:00,0.025,0.05,0.082936,,0.02,0.072935,0.0065,0.05,0.00518,0.0105,,,0.1,0.054,0.18,0.075,,0.057,0.01,0.01,,,,,,,,,,,
2017-06-06T00:00:00,0.025,0.05,0.082936,,0.02,0.072935,0.0065,0.05,0.00518,0.0105,,,0.1,0.054,0.18,0.075,0.0,0.057,0.01,0.01,,,,,,,,,,,
2017-06-07T00:00:00,0.025,0.05,0.082936,0.007085,0.02,0.072935,0.0065,0.05,0.00518,0.0105,,,0.1,0.054,0.18,0.075,,0.057,0.01,0.01,,,,,,,,,,,
2017-06-08T00:00:00,0.025,0.05,0.082936,0.007085,0.02,0.072935,0.0065,0.05,0.00518,0.0105,,,0.1,0.054,0.18,0.075,0.13,0.057,0.01,0.01,,,,,,,,,,,
2017-06-09T00:00:00,0.025,0.05,0.082936,0.007085,0.02,0.072935,0.0065,0.05,0.00518,0.0105,,,0.1,0.054,0.18,0.075,,0.057,0.01,0.01,,,,,,,,,,,
2017-06-10T00:00:00,0.025,0.05,0.082936,0.007085,0.02,0.072935,0.0065,0.05,0.00518,0.0105,,,0.1,0.054,0.18,0.075,0.01,0.057,0.01,0.01,,,,,,,,,,,
2017-06-11T00:00:00,0.025,0.05,0.082936,0.007085,0.02,0.072935,0.0065,0.05,0.00518,0.0105,,,0.1,0.054,0.18,0.075,,0.057,0.01,0.01,,,,,,,,,,,
2017-06-12T00:00:00,0.025,0.05,0.055988,0.004155,0.01,0.081506,0.03,0.02,0.00518,0.0105,,,0.1,0.045,0.082,,0.0,0.04,0.01,0.0,0.174,0.59,,,,,,,,,
2017-06-13T00:00:00,0.025,0.05,0.055988,0.004155,0.01,0.081506,0.03,0.02,0.00518,0.0105,,,0.1,0.045,0.082,,,0.04,0.01,0.0,0.174,0.59,,,,,,,,,
2017-06-14T00:00:00,0.025,0.05,0.055988,0.004155,0.01,0.081506,0.03,0.02,0.00518,0.0105,,,0.1,0.045,0.082,,0.0,0.04,0.01,0.0,0.174,0.59,,,,,,,,,
2017-06-15T00:00:00,0.025,0.05,0.055988,0.004155,0.01,0.081506,0.03,0.02,0.00518,0.0105,,,0.1,0.045,0.082,,,0.04,0.01,0.0,0.174,0.59,,,,,,,,,
2017-06-16T00:00:00,0.025,0.05,0.055988,0.004155,0.01,0.081506,0.03,0.02,0.00518,0.0105,,,0.1,0.045,0.082,,0.04,0.04,0.01,0.0,0.174,0.59,,,,,,,,,
2017-06-17T00:00:00,0.025,0.05,0.055988,0.004155,0.01,0.081506,0.03,0.02,0.00518,0.0105,,,0.1,0.045,0.082,,,0.04,0.01,0.0,0.174,0.59,,,,,,,,,
2017-06-18T00:00:00,0.025,0.05,0.055988,0.004155,0.01,0.081506,0.03,0.02,0.00518,0.0105,,,0.1,0.045,0.082,,0.01,0.04,0.01,0.0,0.174,0.59,,,,,,,,,
2017-06-19T00:00:00,0.025,0.05,0.089164,0.002281,0.02,0.070494,0.0065,0.03,,0.0105,0.007986,0.004151,0.1,0.089,0.086,,,0.048,0.0015,0.0,0.0206,,,,,,,,,,
2017-06-20T00:00:00,0.025,0.05,0.089164,0.002281,0.02,0.070494,0.0065,0.03,,0.0105,0.007986,0.004151,0.1,0.089,0.086,,0.08,0.048,0.0015,0.0,0.0206,,,,,,,,,,
2017-06-21T00:00:00,0.025,0.05,0.089164,0.002281,0.02,0.070494,0.0065,0.03,,0.0105,0.007986,0.004151,0.1,0.089,0.086,,,0.048,0.0015,0.0,0.0206,,,,,,,,,,
2017-06-22T00:00:00,0.025,0.05,0.089164,0.002281,0.02,0.070494,0.0065,0.03,,0.0105,0.007986,0.004151,0.1,0.089,0.086,,0.05,0.048,0.0015,0.0,0.0206,,,,,,,,,,
2017-06-23T00:00:00,0.025,0.05,0.089164,0.002281,0.02,0.070494,0.0065,0.03,,0.0105,0.007986,0.004151,0.1,0.089,0.086,,,0.048,0.0015,0.0,0.0206,,,,,,,,,,
2017-06-24T00:00:00,0.025,0.05,0.089164,0.002281,0.02,0.070494,0.0065,0.03,,0.0105,0.007986,0.004151,0.1,,0.086,,0.0,0.048,0.0015,0.0,0.0206,,,,,,,,,,
2017-06-25T00:00:00,0.025,0.05,0.089164,0.002281,0.02,0.070494,0.0065,0.03,,0.0105,0.007986,0.004151,0.1,0.089,0.086,,,0.048,0.0015,0.0,0.0206,,,,,,,,,,
2017-06-26T00:00:00,0.025,,0.02281,0.001593,0.01,0.052753,0.0065,0.02,,0.0105,0.007721,0.005967,0.1,0.035,0.054,0.059,0.0,0.043,0.003,0.0,,0.5,,,,,,,,,
2017-06-27T00:00:00,0.025,,0.02281,0.001593,0.01,0.052753,0.0065,0.02,,0.0105,0.007721,0.005967,0.1,0.035,0.054,0.059,,0.043,0.003,0.0,,0.5,,,,,,,,,
2017-06-28T00:00:00,0.025,,0.02281,0.001593,0.01,0.052753,0.0065,0.02,,0.0105,0.007721,0.005967,0.1,0.035,0.054,0.059,0.0,0.043,0.003,0.0,,0.5,,,,,,,,,
2017-06-29T00:00:00,0.025,0.05,0.02281,0.001593,0.01,0.052753,0.0065,0.02,0.00908,0.0105,0.007721,0.005967,0.1,0.035,0.054,0.059,,0.043,0.003,0.0,,0.5,,,,,,,,,
2017-06-30T00:00:00,0.025,0.05,0.02281,0.001593,0.01,0.052753,0.0065,0.02,0.00908,0.0105,0.007721,0.005967,0.1,0.035,0.054,0.059,0.0,0.043,0.003,0.0,,0.5,,,,,,,,,
2017-07-01T00:00:00,0.025,0.05,0.02281,,0.01,0.052753,0.0065,0.02,0.00908,0.0105,0.007721,0.005967,0.1,0.035,0.054,0.059,,0.043,0.003,0.0,,0.5,,,,,,,,,
2017-07-02T00:00:00,0.025,0.05,0.02281,,0.01,0.052753,0.0065,0.02,0.00908,0.0105,0.007721,0.005967,0.1,0.035,0.054,0.059,0.0,0.043,0.003,0.0,,0.5,,,,,,,,,
2017-07-03T00:00:00,0.025,0.05,0.029029,,0.04,0.0065,0.0065,0.02,0.0057,0.0105,0.005306,0.002127,0.1,0.037,0.14,0.089,,0.057,0.005,0.002,0.135,,,,,,,,,,
2017-07-04T00:00:00,0.025,0.05,0.029029,,0.04,0.0065,0.0065,0.02,0.0057,0.0105,0.005306,0.002127,0.1,0.037,0.14,0.089,0.06,0.057,0.005,0.002,0.135,,,,,,,,,,
2017-07-05T00:00:00,0.025,0.05,0.029029,0.003379,0.04,0.0065,0.0065,0.02,0.0057,0.0105,0.005306,0.002127,0.1,0.037,0.14,0.089,,0.057,0.005,0.002,0.135,,,,,,,,,,
2017-07-06T00:00:00,0.025,0.05,0.029029,0.003379,0.04,0.0065,0.0065,0.02,0.0057,0.0105,0.005306,0.002127,0.1,0.037,0.14,0.089,0.08,0.057,0.005,0.002,0.135,,,,,,,,,,
2017-07-07T00:00:00,0.025,0.05,0.029029,0.003379,0.04,0.0065,0.0065,0.02,0.0057,0.0105,0.005306,0.002127,0.1,0.037,0.14,0.089,,0.057,0.005,0.002,0.135,,,,,,,,,,
2017-07-08T00:00:00,0.025,0.05,0.029029,0.003379,0.04,0.0065,0.0065,0.02,0.0057,0.0105,0.005306,0.002127,0.1,0.037,0.14,0.089,0.03,0.057,0.005,0.002,0.135,,,,,,,,,,
2017-07-09T00:00:00,0.025,0.05,0.029029,0.003379,0.04,0.0065,0.0065,0.02,0.0057,0.0105,0.005306,0.002127,0.1,0.037,0.14,0.089,,0.057,0.005,0.002,0.135,,,,,,,,,,
2017-07-10T00:00:00,0.025,0.05,0.012545,0.003061,0.03,0.036234,0.0065,0.02,0.0052,0.0105,0.005885,0.005312,0.1,0.034,0.13,0.045,0.0,0.05,0.004,0.004,0.124,0.92,,,,,,,,,
2017-07-11T00:00:00,0.025,0.05,0.012545,0.003061,0.03,0.036234,0.0065,0.02,0.0052,0.0105,0.005885,0.005312,0.1,0.034,0.13,0.045,,0.05,0.004,0.004,0.124,0.92,,,,,,,,,
2017-07-12T00:00:00,,0.05,0.012545,0.003061,0.03,0.036234,0.0065,0.02,0.0052,0.0105,0.005885,0.005312,0.1,0.034,0.13,0.045,0.0,0.05,0.004,0.004,0.124,0.92,,,,,,,,,
2017-07-13T00:00:00,0.025,0.05,0.012545,0.003061,0.03,0.036234,0.0065,0.02,0.0052,0.0105,0.005885,0.005312,0.1,0.034,0.13,0.045,,0.05,0.004,0.004,0.124,0.92,,,,,,,,,
2017-07-14T00:00:00,0.025,0.05,0.012545,0.003061,0.03,0.036234,0.0065,0.02,0.0052,0.0105,0.005885,0.005312,0.1,0.034,0.13,0.045,0.0,0.05,0.004,0.004,0.124,0.92,,,,,,,,,
2017-07-15T00:00:00,0.025,0.05,0.012545,0.003061,0.03,0.036234,0.0065,0.02,0.0052,0.0105,0.005885,0.005312,0.1,0.034,0.13,0.045,,0.05,0.004,0.004,0.124,0.92,,,,,,,,,
2017-07-16T00:00:00,0.025,0.05,0.012545,0.003061,0.03,0.036234,0.0065,0.02,0.0052,0.0105,0.005885,0.005312,0.1,0.034,0.13,0.045,0.08,0.05,0.004,0.004,0.124,0.92,,,,,,,,,
2017-07-17T00:00:00,0.025,0.05,0.009071,0.002445,0.04,0.076,0.0065,0.03,0.00518,0.0105,0.00972,0.007263,0.1,0.018,0.076,0.083,,,0.004,0.003,,,,,,,,,,,
2017-07-18T00:00:00,0.025,0.05,0.009071,0.002445,0.04,0.076,0.0065,0.03,0.00518,0.0105,0.00972,0.007263,0.1,0.018,0.076,0.083,0.0,,0.004,0.003,,,,,,,,,,,
2017-07-19T00:00:00,,0.05,0.009071,0.002445,0.04,0.076,0.0065,0.03,0.00518,0.0105,0.00972,0.007263,0.1,0.018,0.076,0.083,,,0.004,0.003,,,,,,,,,,,
2017-07-20T00:00:00,0.025,0.05,0.009071,0.002445,0.04,0.076,0.0065,0.03,0.00518,0.0105,0.00972,0.007263,0.1,0.018,0.076,0.083,0.0,,0.004,0.003,,,,,,,,,,,
2017-07-21T00:00:00,0.025,0.05,0.009071,0.002445,0.04,0.076,0.0065,0.03,0.00518,0.0105,0.00972,0.007263,0.1,0.018,0.076,0.083,,,0.004,0.003,,,,,,,,,,,
2017-07-22T00:00:00,0.025,0.05,0.009071,0.002445,0.04,0.076,0.0065,0.03,0.00518,0.0105,0.00972,0.007263,0.1,0.018,0.076,0.083,0.08,,0.004,0.003,,,,,,,,,,,
2017-07-23T00:00:00,0.025,0.05,0.009071,0.002445,0.04,0.076,0.0065,0.03,0.00518,0.0105,0.00972,0.007263,0.1,0.018,0.076,0.083,,,0.004,0.003,,,,,,,,,,,
2017-07-24T00:00:00,0.025,0.05,0.012389,0.003707,0.04,0.102338,,0.02,0.00519,0.0105,0.008982,0.013334,0.1,0.025,0.066,0.049,0.02,,0.01,0.005,,0.72,,,,,,,,,
2017-07-25T00:00:00,0.025,0.05,0.012389,0.003707,0.04,0.102338,,0.02,0.00519,0.0105,0.008982,0.013334,0.1,0.025,0.066,0.049,,,0.01,0.005,,0.72,,,,,,,,,
2017-07-26T00:00:00,0.025,0.05,0.012389,0.003707,0.04,0.102338,,0.02,0.00519,0.0105,0.008982,0.013334,0.1,0.025,0.066,0.049,0.02,,0.01,0.005,,0.72,,,,,,,,,
2017-07-27T00:00:00,0.025,0.05,0.012389,0.003707,0.04,0.102338,,0.02,0.00519,0.0105,0.008982,0.013334,,0.025,0.066,0.049,,0.051,0.01,0.005,,0.72,,,,,,,,,
2017-07-28T00:00:00,0.025,0.05,0.012389,0.003707,0.04,0.102338,,0.02,0.00519,0.0105,0.008982,0.013334,0.1,0.025,0.066,0.049,0.03,0.051,0.01,0.005,,0.72,,,,,,,,,
2017-07-29T00:00:00,,0.05,0.012389,0.003707,0.04,0.102338,,0.02,0.00519,0.0105,0.008982,0.013334,0.1,0.025,0.066,0.049,,0.051,0.01,0.005,,0.72,,,,,,,,,
2017-07-30T00:00:00,,0.05,0.012389,0.003707,0.04,0.102338,,0.02,0.00519,0.0105,0.008982,0.013334,0.1,0.025,0.066,0.049,0.12,0.051,0.01,0.005,,0.72,,,,,,,,,
2017-07-31T00:00:00,,0.05,0.008864,0.003523,0.005,0.0065,0.23,0.02,0.00622,0.0105,0.00667,0.012348,0.1,0.017,0.074,0.04,,0.05,0.04,0.008,,,,,,,,,,,
2017-08-01T00:00:00,0.025,0.05,0.008864,0.003523,0.005,0.0065,0.23,0.02,0.00622,0.0105,0.00667,0.012348,0.1,0.017,0.074,0.04,0.0,0.05,0.04,0.008,,,,,,,,,,,
2017-08-02T00:00:00,,0.05,0.008864,0.003523,0.005,0.0065,0.23,0.02,0.00622,0.0105,0.00667,0.012348,0.1,0.017,0.074,0.04,,0.05,0.04,0.008,,,,,,,,,,,
2017-08-03T00:00:00,0.025,0.05,0.008864,0.003523,0.005,0.0065,0.23,0.02,0.00622,0.0105,0.00667,0.012348,0.1,0.017,0.074,0.04,0.0,0.05,0.04,0.008,,,,,,,,,,,
2017-08-04T00:00:00,0.025,0.05,0.008864,0.003523,0.005,0.0065,0.23,0.02,0.00622,0.0105,0.00667,0.012348,0.1,0.017,0.074,0.04,,0.05,0.04,0.008,,,,,,,,,,,
2017-08-05T00:00:00,0.025,0.05,0.008864,0.003523,0.005,0.0065,0.23,0.02,0.00622,0.0105,0.00667,0.012348,0.1,0.017,0.074,0.04,0.0,0.05,0.04,0.008,,,,,,,,,,,
2017-08-06T00:00:00,0.025,0.05,0.008864,0.003523,0.005,0.0065,0.23,0.02,0.00622,0.0105,0.00667,0.012348,0.1,0.017,0.074,0.04,,0.05,0.04,0.008,,,,,,,,,,,
2017-08-07T00:00:00,0.025,0.05,0.011508,0.002162,0.005,0.036221,0.02,0.02,0.0057,0.0105,0.009087,0.004047,0.1,0.016,0.088,0.1,0.0,0.078,0.01,0.005,0.0276,0.85,,,,,,,,,
2017-08-08T00:00:00,0.025,0.05,0.011508,0.002162,0.005,0.036221,0.02,0.02,0.0057,0.0105,0.009087,0.004047,0.1,0.016,0.088,0.1,,0.078,0.01,0.005,0.0276,0.85,,,,,,,,,
2017-08-09T00:00:00,0.025,0.05,0.011508,0.002162,0.005,0.036221,0.02,0.02,0.0057,0.0105,0.009087,0.004047,0.1,0.016,0.088,0.1,0.0,0.078,0.01,0.005,0.0276,0.85,,,,,,,,,
2017-08-10T00:00:00,0.025,0.05,0.011508,0.002162,0.005,0.036221,0.02,0.02,0.0057,0.0105,0.009087,0.004047,0.1,0.016,0.088,0.1,,0.078,0.01,0.005,0.0276,0.85,,,,,,,,,
2017-08-11T00:00:00,0.025,0.05,0.011508,0.002162,0.005,0.036221,0.02,0.02,0.0057,0.0105,0.009087,0.004047,0.1,0.016,0.088,0.1,0.0,0.078,0.01,0.005,0.0276,0.85,,,,,,,,,
2017-08-12T00:00:00,0.025,0.05,0.011508,,0.005,0.036221,0.02,0.02,0.0057,0.0105,0.009087,0.004047,0.1,0.016,0.088,0.1,,0.078,0.01,0.005,0.0276,0.85,,,,,,,,,
2017-08-13T00:00:00,0.025,0.05,0.011508,,0.005,0.036221,0.02,0.02,0.0057,0.0105,0.009087,0.004047,0.1,0.016,0.088,0.1,0.06,0.078,0.01,0.005,0.0276,0.85,,,,,,,,,
2017-08-14T00:00:00,0.025,0.05,0.014981,,0.005,0.072584,0.11,0.02,0.00518,0.0105,0.011608,0.015719,0.1,0.027,0.061,0.015,,0.048,0.01,0.005,0.0081,,,,,,,,,,
2017-08-15T00:00:00,0.025,0.05,0.014981,,0.005,0.072584,0.11,0.02,0.00518,0.0105,0.011608,0.015719,0.1,0.027,0.061,0.015,0.01,0.048,0.01,0.005,0.0081,,,,,,,,,,
2017-08-16T00:00:00,0.025,0.05,0.014981,,0.005,0.072584,0.11,0.02,0.00518,0.0105,0.011608,0.015719,0.1,0.027,0.061,0.015,,0.048,0.01,0.005,0.0081,,,,,,,,,,
2017-08-17T00:00:00,0.025,0.05,0.014981,,0.005,0.072584,0.11,0.02,0.00518,0.0105,0.011608,0.015719,0.1,0.027,0.061,0.015,0.0,0.048,0.01,0.005,0.0081,,,,,,,,,,
2017-08-18T00:00:00,0.025,0.05,0.014981,,0.005,0.072584,0.11,0.02,0.00518,0.0105,0.011608,0.015719,0.1,0.027,0.061,0.015,,0.048,0.01,0.005,0.0081,,,,,,,,,,
2017-08-19T00:00:00,0.025,0.05,0.014981,,0.005,0.072584,0.11,0.02,0.00518,0.0105,0.011608,0.015719,0.1,0.027,0.061,0.015,0.02,0.048,0.01,0.005,0.0081,,,,,,,,,,
2017-08-20T00:00:00,0.025,0.05,0.014981,,0.005,0.072584,0.11,0.02,0.00518,0.0105,0.011608,0.015719,0.1,0.027,0.061,0.015,,0.048,0.01,0.005,0.0081,,,,,,,,,,
2017-08-21T00:00:00,0.025,0.05,0.019905,,0.005,0.136506,0.0065,0.04,0.00518,0.0105,0.014974,0.011673,0.1,0.027,0.11,,0.07,0.05,0.01,0.005,0.0096,1.11,,,,,,,,,
2017-08-22T00:00:00,0.025,0.05,0.019905,,0.005,0.136506,0.0065,0.04,0.00518,0.0105,0.014974,0.011673,0.1,0.027,0.11,0.093,,0.05,0.01,0.005,0.0096,1.11,,,,,,,,,
2017-08-23T00:00:00,0.025,0.05,0.019905,,0.005,0.136506,0.0065,0.04,0.00518,0.0105,0.014974,0.011673,0.1,0.027,0.11,0.093,0.05,0.05,0.01,0.005,0.0096,1.11,,,,,,,,,
2017-08-24T00:00:00,0.025,0.05,0.019905,,0.005,0.136506,0.0065,0.04,0.00518,0.0105,0.014974,0.011673,0.1,0.027,0.11,0.093,,0.05,0.01,0.005,0.0096,1.11,,,,,,,,,
2017-08-25T00:00:00,0.025,0.05,0.019905,,0.005,0.136506,0.0065,0.04,0.00518,0.0105,0.014974,0.011673,0.1,0.027,0.11,0.093,0.15,0.05,0.01,0.005,0.0096,1.11,,,,,,,,,
2017-08-26T00:00:00,0.025,0.05,0.019905,,0.005,0.136506,0.0065,0.04,0.00518,0.0105,0.014974,0.011673,0.1,0.027,0.11,0.093,,0.05,0.01,0.005,0.0096,1.11,,,,,,,,,
2017-08-27T00:00:00,0.025,0.05,0.019905,,0.005,0.136506,0.0065,0.04,0.00518,0.0105,0.014974,0.011673,0.1,0.027,0.11,0.093,0.02,0.05,0.01,0.005,0.0096,1.11,,,,,,,,,
2017-08-28T00:00:00,0.065,0.05,0.051526,,0.005,0.104299,0.02,0.03,0.00518,0.0105,0.012506,0.019455,0.1,0.034,0.09,0.083,,0.04,0.01,0.009,,,,,,,,,,,
2017-08-29T00:00:00,0.065,0.05,0.051526,,0.005,0.104299,0.02,0.03,0.00518,0.0105,0.012506,0.019455,0.1,0.034,0.09,0.083,0.72,0.04,0.01,0.009,,,,,,,,,,,
2017-08-30T00:00:00,0.065,0.05,0.051526,0.004116,0.005,0.104299,0.02,0.03,0.00518,0.0105,0.012506,0.019455,0.1,0.034,0.09,0.083,,0.04,0.01,0.009,,,,,,,,,,,
2017-08-31T00:00:00,0.065,0.05,0.051526,0.004116,0.005,0.104299,0.02,0.03,0.00518,0.0105,0.012506,0.019455,0.1,0.034,0.09,0.083,0.08,0.04,0.01,0.009,,,,,,,,,,,
