Time,DsOsieczow21-BaA(PM10)-24g,DsWrocWybCon-BaA(PM10)-24g,KpCiechTezni-BaA(PM10)-24g,KpZielBoryTu-BaA(PM10)-24g,LbLubSliwins-BaA(PM10)-24g,LdLodzLegion-BaA(PM10)-24g,LuZielKrotka-BaA(PM10)-24g,MpKrakBujaka-BaA(PM10)-24g,MzWarAKrzywo-BaA(PM10)-24g,OpOpoleOsAKr-BaA(PM10)-24g,PdBialWaszyn-BaA(PM10)-24g,PdSuwPulaski-BaA(PM10)-24g,PkJasloSikor-BaA(PM10)-24g,PmGdaLecz08m-BaA(PM10)-24g,PmKosTargo12-BaA(PM10)-24g,PmWejhPlWejh-BaA(PM10)-24g,SkKielJagiel-BaA(PM10)-24g,SlKatoKossut-BaA(PM10)-24g,WmOlsPuszkin-BaA(PM10)-24g,WmPuszczaBor-BaA(PM10)-24g,WpPilaKusoci-BaA(PM10)-24g,ZpSzczAndr01-BaA(PM10)-24g,PdSuwPulaskp-BaA(PM10)-24g,SkKielTargow-BaA(PM10)-24g,PkRzeszRejta-BaA(PM10)-24g,KpNaklWawrzy-BaA(PM10)-24g,PmGdaLeczk81-BaA(PM10)-24g,ZpSzczAndrze-BaA(PM10)-24g,PmGdaLeczkow-BaA(PM10)-24g,PdBialPPiech-BaA(PM10)-24g,WpPoznSzyman-BaA(PM10)-24g
2020-12-04T00:00:00,4.091,2.289,3.094621,2.434104,2.63,3.32,5.27,9.78402,1.99078,8.553,1.760477,,,2.4,,,,10.52,1.45,1.0,1.32,3.06,,6.81,3.06,,,,,,
2020-12-05T00:00:00,4.091,2.289,3.094621,2.434104,2.63,3.32,5.27,9.78402,1.99078,8.553,1.760477,,,2.4,,,,10.52,1.45,1.0,1.32,3.06,,6.81,3.06,,,,,,
2020-12-06T00:00:00,4.091,2.289,3.094621,2.434104,2.63,3.32,5.27,9.78402,1.99078,8.553,1.760477,,,,,,,10.52,1.45,1.0,1.32,3.06,,6.81,3.06,,,,,,
2020-12-07T00:00:00,6.016,4.049,5.520629,1.354443,1.71,4.17,7.4,6.80024,0.89688,10.497,1.309152,,,1.3,,,,7.1,0.98,0.67,1.41,2.29,,3.23,3.21,,,,,,
2020-12-08T00:00:00,6.016,4.049,5.520629,1.354443,1.71,4.17,7.4,6.80024,0.89688,10.497,1.309152,,,1.3,,,,7.1,0.98,0.67,1.41,2.29,,3.23,3.21,,,,,,
2020-12-09T00:00:00,6.016,4.049,5.520629,1.354443,1.71,4.17,7.4,,0.89688,10.497,1.309152,,,1.3,,,,7.1,0.98,0.67,1.41,2.29,,3.23,3.21,,,,,,
2020-12-10T00:00:00,6.016,4.049,5.520629,1.354443,1.71,4.17,7.4,6.80024,0.89688,10.497,1.309152,,,1.3,,,,7.1,0.98,0.67,1.41,2.29,,3.23,3.21,,,,,,
2020-12-11T00:00:00,6.016,4.049,5.520629,1.354443,1.71,4.17,7.4,6.80024,0.89688,10.497,1.309152,,,1.3,,,,7.1,0.98,0.67,1.41,2.29,,3.23,3.21,,,,,,
2020-12-12T00:00:00,6.016,4.049,5.520629,1.354443,1.71,4.17,7.4,6.80024,0.89688,10.497,1.309152,,,1.3,,,,7.1,0.98,0.67,1.41,2.29,,3.23,,,,,,,
2020-12-13T00:00:00,6.016,4.049,5.520629,1.354443,1.71,4.17,7.4,6.80024,0.89688,10.497,1.309152,,,1.3,,,,7.1,0.98,0.67,1.41,2.29,,3.23,,,,,,,
2020-12-14T00:00:00,4.754,3.98,1.741708,1.764407,4.53,4.62,5.27,18.5012,2.78936,7.776,3.468775,,,3.0,,,,9.54,1.97,1.71,0.74,1.42,,12.1,,,,,,,
2020-12-15T00:00:00,4.754,3.98,1.741708,1.764407,4.53,4.62,5.27,18.5012,2.78936,7.776,3.468775,,,3.0,,,,9.54,1.97,1.71,0.74,1.42,,12.1,6.3,,,,,,
