Time,DsOsieczow21-BbF(PM10)-24g,DsWrocWybCon-BbF(PM10)-24g,KpCiechTezni-BbF(PM10)-24g,KpZielBoryTu-BbF(PM10)-24g,LbLubSliwins-BbF(PM10)-24g,LdLodzLegion-BbF(PM10)-24g,LuZielKrotka-BbF(PM10)-24g,MpKrakBujaka-BbF(PM10)-24g,MzWarAKrzywo-BbF(PM10)-24g,OpOpoleOsAKr-BbF(PM10)-24g,PdBialWaszyn-BbF(PM10)-24g,PdSuwPulaski-BbF(PM10)-24g,PkJasloSikor-BbF(PM10)-24g,PmGdaLecz08m-BbF(PM10)-24g,PmKosTargo12-BbF(PM10)-24g,PmWejhPlWejh-BbF(PM10)-24g,SkKielJagiel-BbF(PM10)-24g,SlKatoKossut-BbF(PM10)-24g,WmOlsPuszkin-BbF(PM10)-24g,WmPuszczaBor-BbF(PM10)-24g,WpPilaKusoci-BbF(PM10)-24g,ZpSzczAndr01-BbF(PM10)-24g,PdSuwPulaskp-BbF(PM10)-24g,SkKielTargow-BbF(PM10)-24g,PkRzeszRejta-BbF(PM10)-24g,KpNaklWawrzy-BbF(PM10)-24g,PmGdaLeczk81-BbF(PM10)-24g,ZpSzczAndrze-BbF(PM10)-24g,PmGdaLeczkow-BbF(PM10)-24g,PdBialPPiech-BbF(PM10)-24g,WpPoznSzyman-BbF(PM10)-24g
2018-03-11T00:00:00,5.945,9.474,6.758448,4.11274,1.1,9.245455,6.56,9.47,3.60308,10.367,5.174953,,4.38,8.6,12.0,14.0,,14.98,3.3,1.37,10.4,8.97,,,,,,,,,
2018-03-12T00:00:00,2.415,2.897,1.741436,0.98761,0.64,3.122987,2.12,2.22,1.19235,1.84,1.250953,,2.87,1.6,6.0,6.7,,4.49,1.39,0.44,,,,,,,,,,,
2018-03-13T00:00:00,2.415,2.897,1.741436,0.98761,0.64,3.122987,2.12,2.22,1.19235,1.84,1.250953,,2.87,1.6,6.0,6.7,,4.49,1.39,0.44,,,,,,,,,,,
2018-03-14T00:00:00,2.415,2.897,1.741436,0.98761,0.64,3.122987,2.12,2.22,1.19235,1.84,1.250953,,2.87,1.6,6.0,6.7,,4.49,1.39,0.44,,,,,,,,,,,
2018-03-15T00:00:00,2.415,2.897,1.741436,0.98761,0.64,3.122987,2.12,2.22,1.19235,1.84,1.250953,,2.87,1.6,6.0,6.7,,4.49,1.39,0.44,,,,,,,,,,,
2018-03-16T00:00:00,2.415,2.897,1.741436,0.98761,0.64,3.122987,2.12,2.22,1.19235,1.84,1.250953,,2.87,1.6,6.0,6.7,,4.49,1.39,0.44,,,,,,,,,,,
2018-03-17T00:00:00,2.415,2.897,1.741436,0.98761,0.64,3.122987,2.12,2.22,1.19235,1.84,1.250953,,2.87,1.6,6.0,6.7,,4.49,1.39,0.44,,,,,,,,,,,
2018-03-18T00:00:00,2.415,2.897,1.741436,0.98761,0.64,3.122987,2.12,2.22,1.19235,1.84,1.250953,,2.87,1.6,6.0,6.7,,4.49,1.39,0.44,,,,,,,,,,,
2018-03-19T00:00:00,4.636,5.146,8.069724,2.503681,1.8,7.514675,3.85,5.83,3.58719,6.747,4.259899,,,3.4,14.0,7.5,,13.36,2.13,0.86,7.56,4.37,,,,,,,,,
2018-03-20T00:00:00,4.636,5.146,8.069724,2.503681,1.8,7.514675,3.85,5.83,3.58719,6.747,4.259899,,,3.4,14.0,7.5,,13.36,2.13,0.86,7.56,4.37,,,,,,,,,
2018-03-21T00:00:00,4.636,5.146,8.069724,2.503681,1.8,7.514675,3.85,5.83,3.58719,6.747,4.259899,,,3.4,14.0,7.5,,13.36,2.13,0.86,7.56,4.37,,,,,,,,,
2018-03-22T00:00:00,4.636,5.146,8.069724,2.503681,1.8,7.514675,3.85,5.83,3.58719,6.747,4.259899,,,3.4,14.0,7.5,,13.36,2.13,0.86,7.56,4.37,,,,,,,,,
2018-03-23T00:00:00,4.636,5.146,8.069724,2.503681,1.8,7.514675,3.85,5.83,3.58719,6.747,4.259899,,,3.4,14.0,7.5,,13.36,2.13,0.86,7.56,4.37,,,,,,,,,
2018-03-24T00:00:00,4.636,5.146,8.069724,2.503681,1.8,7.514675,3.85,5.83,3.58719,6.747,4.259899,,,3.4,14.0,7.5,,13.36,2.13,0.86,7.56,4.37,,,,,,,,,
2018-03-25T00:00:00,4.636,5.146,8.069724,2.503681,1.8,7.514675,3.85,5.83,3.58719,6.747,4.259899,,,3.4,14.0,7.5,,13.36,2.13,0.86,7.56,4.37,,,,,,,,,
2018-03-26T00:00:00,6.845,3.406,3.960158,1.249554,1.32,4.411091,2.54,3.38,1.7937,6.22,2.048692,,3.36,1.5,7.7,6.0,,8.09,1.0,0.59,,,,,,,,,,,
2018-03-27T00:00:00,6.845,3.406,3.960158,1.249554,1.32,4.411091,2.54,3.38,1.7937,6.22,2.048692,,3.36,1.5,7.7,6.0,,8.09,1.0,0.59,,,,,,,,,,,
2018-03-28T00:00:00,6.845,3.406,3.960158,1.249554,1.32,4.411091,2.54,3.38,1.7937,6.22,2.048692,,3.36,1.5,7.7,6.0,,8.09,1.0,,,,,,,,,,,,
2018-03-29T00:00:00,6.845,3.406,3.960158,1.249554,1.32,4.411091,2.54,3.38,1.7937,6.22,2.048692,,3.36,1.5,7.7,6.0,,8.09,1.0,0.59,,,,,,,,,,,
2018-03-30T00:00:00,6.845,3.406,3.960158,1.249554,1.32,4.411091,2.54,3.38,1.7937,6.22,2.048692,,3.36,1.5,7.7,6.0,,8.09,1.0,0.59,,,,,,,,,,,
2018-03-31T00:00:00,6.845,3.406,3.960158,1.249554,1.32,4.411091,2.54,3.38,1.7937,6.22,2.048692,,3.36,1.5,7.7,6.0,,8.09,1.0,0.59,,,,,,,,,,,
2018-04-01T00:00:00,6.845,3.406,3.960158,1.249554,1.32,4.411091,2.54,3.38,1.7937,6.22,2.048692,,3.36,1.5,7.7,6.0,,8.09,1.0,0.59,,,,,,,,,,,
2018-04-02T00:00:00,0.921,2.276,2.990996,1.287005,0.38,2.979922,1.53,1.96,1.86115,2.333,1.302781,,2.05,2.1,5.4,4.5,,3.6,1.1,0.7,3.98,1.77,,,,,,,,,
2018-04-03T00:00:00,0.921,2.276,2.990996,1.287005,0.38,2.979922,1.53,1.96,1.86115,2.333,1.302781,,2.05,2.1,5.4,4.5,,3.6,1.1,0.7,3.98,1.77,,,,,,,,,
2018-04-04T00:00:00,0.921,2.276,2.990996,1.287005,0.38,2.979922,1.53,1.96,1.86115,2.333,1.302781,,2.05,2.1,5.4,4.5,,3.6,1.1,0.7,3.98,1.77,,,,,,,,,
2018-04-05T00:00:00,0.921,2.276,2.990996,1.287005,0.38,2.979922,1.53,1.96,1.86115,2.333,1.302781,,,2.1,5.4,4.5,,3.6,1.1,0.7,3.98,1.77,,,,,,,,,
2018-04-06T00:00:00,0.921,2.276,2.990996,1.287005,0.38,2.979922,1.53,1.96,1.86115,2.333,1.302781,,,2.1,5.4,4.5,,3.6,1.1,0.7,3.98,1.77,,,,,,,,,
2018-04-07T00:00:00,0.921,2.276,2.990996,1.287005,0.38,2.979922,1.53,1.96,1.86115,2.333,1.302781,,2.05,2.1,5.4,4.5,,3.6,1.1,0.7,3.98,1.77,,,,,,,,,
2018-04-08T00:00:00,0.921,2.276,2.990996,1.287005,0.38,2.979922,1.53,1.96,1.86115,2.333,1.302781,,2.05,2.1,5.4,4.5,,3.6,1.1,0.7,3.98,1.77,,,,,,,,,
2018-04-09T00:00:00,0.622,0.946,0.943433,0.403303,0.08,0.404558,0.62,1.14,0.47696,1.322,0.359326,,0.8,1.4,3.1,2.4,,1.41,0.32,0.18,,,,,,,,,,,
2018-04-10T00:00:00,0.622,0.946,0.943433,0.403303,0.08,0.404558,0.62,1.14,0.47696,1.322,0.359326,,0.8,1.4,3.1,2.4,,1.41,0.32,0.18,,,,,,,,,,,
2018-04-11T00:00:00,0.622,0.946,0.943433,0.403303,0.08,0.404558,0.62,1.14,0.47696,1.322,0.359326,,0.8,1.4,3.1,2.4,,1.41,0.32,0.18,,,,,,,,,,,
2018-04-12T00:00:00,0.622,0.946,0.943433,0.403303,0.08,0.404558,0.62,1.14,0.47696,1.322,0.359326,,0.8,1.4,3.1,2.4,,1.41,0.32,0.18,,,,,,,,,,,
2018-04-13T00:00:00,0.622,0.946,0.943433,0.403303,0.08,0.404558,0.62,1.14,0.47696,1.322,0.359326,,0.8,1.4,3.1,2.4,,1.41,0.32,0.18,,,,,,,,,,,
2018-04-14T00:00:00,0.622,0.946,0.943433,0.403303,0.08,0.404558,0.62,1.14,0.47696,1.322,0.359326,,0.8,1.4,3.1,2.4,,1.41,0.32,0.18,,,,,,,,,,,
2018-04-15T00:00:00,0.622,0.946,0.943433,0.403303,0.08,0.404558,0.62,1.14,0.47696,1.322,0.359326,,0.8,1.4,3.1,2.4,,1.41,0.32,0.18,,,,,,,,,,,
2018-04-16T00:00:00,0.671,0.623,0.808583,0.185762,0.06,0.414234,0.36,0.67,0.36809,1.244,0.367717,,0.67,0.53,1.4,0.49,,1.2,0.18,0.09,0.619,0.9,,,,,,,,,
2018-04-17T00:00:00,0.671,0.623,0.808583,0.185762,0.06,0.414234,0.36,0.67,0.36809,1.244,0.367717,,0.67,0.53,1.4,0.49,,1.2,0.18,0.09,0.619,0.9,,,,,,,,,
2018-04-18T00:00:00,0.671,0.623,0.808583,0.185762,0.06,0.414234,0.36,0.67,0.36809,1.244,0.367717,,0.67,0.53,,0.49,,1.2,0.18,0.09,0.619,0.9,,,,,,,,,
2018-04-19T00:00:00,0.671,0.623,0.808583,0.185762,0.06,0.414234,0.36,0.67,0.36809,1.244,0.367717,,0.67,0.53,1.4,0.49,,1.2,0.18,0.09,0.619,0.9,,,,,,,,,
2018-04-20T00:00:00,0.671,0.623,0.808583,0.185762,0.06,0.414234,0.36,0.67,0.36809,1.244,0.367717,,0.67,0.53,1.4,0.49,,1.2,0.18,0.09,0.619,0.9,,,,,,,,,
2018-04-21T00:00:00,,0.623,0.808583,0.185762,0.06,0.414234,0.36,0.67,0.36809,1.244,0.367717,,0.67,0.53,1.4,0.49,,1.2,0.18,0.09,0.619,0.9,,,,,,,,,
2018-04-22T00:00:00,,0.623,0.808583,0.185762,0.06,0.414234,0.36,0.67,0.36809,1.244,0.367717,,0.67,0.53,1.4,0.49,,1.2,0.18,0.09,0.619,0.9,,,,,,,,,
2018-04-23T00:00:00,,,0.581251,0.232955,0.06,0.327558,0.22,0.58,0.62732,0.715,0.474816,,0.51,0.52,1.5,1.7,,0.94,0.26,0.13,,,,,,,,,,,
2018-04-24T00:00:00,,0.555,0.581251,0.232955,0.06,0.327558,0.22,0.58,0.62732,0.715,0.474816,,0.51,0.52,1.5,1.7,,0.94,0.26,0.13,,,,,,,,,,,
2018-04-25T00:00:00,0.254,0.555,0.581251,0.232955,0.06,0.327558,0.22,0.58,0.62732,0.715,0.474816,,,0.52,1.5,1.7,,0.94,0.26,0.13,,,,,,,,,,,
2018-04-26T00:00:00,0.254,0.555,0.581251,0.232955,0.06,0.327558,0.22,0.58,0.62732,0.715,0.474816,,0.51,0.52,1.5,1.7,,0.94,0.26,0.13,,,,,,,,,,,
2018-04-27T00:00:00,0.254,0.555,0.581251,0.232955,0.06,0.327558,0.22,0.58,0.62732,0.715,0.474816,,0.51,0.52,1.5,1.7,,0.94,0.26,0.13,,,,,,,,,,,
2018-04-28T00:00:00,0.254,0.555,,0.232955,0.06,0.327558,0.22,0.58,0.62732,0.715,0.474816,,0.51,0.52,1.5,1.7,,0.94,0.26,0.13,,,,,,,,,,,
2018-04-29T00:00:00,0.254,0.555,,0.232955,0.06,0.327558,0.22,0.58,0.62732,0.715,0.474816,,0.51,0.52,1.5,1.7,,0.94,0.26,0.13,,,,,,,,,,,
2018-04-30T00:00:00,0.165,0.382,,0.114451,0.02,0.261221,0.3,0.31,0.17628,0.441,0.111308,,0.1,0.37,0.8,0.6,,0.63,0.11,0.07,,0.52,,,,,,,,,
2018-05-01T00:00:00,0.165,0.382,,0.114451,0.02,0.261221,0.3,0.31,0.17628,0.441,0.111308,,0.1,0.37,0.8,0.6,,0.63,0.11,0.07,,0.52,,,,,,,,,
2018-05-02T00:00:00,0.165,0.382,,0.114451,0.02,0.261221,0.3,0.31,0.17628,0.441,0.111308,,0.1,0.37,0.8,0.6,,0.63,0.11,0.07,,0.52,,,,,,,,,
2018-05-03T00:00:00,0.165,0.382,0.186872,0.114451,0.02,0.261221,0.3,0.31,0.17628,0.441,0.111308,,0.1,0.37,0.8,0.6,,0.63,0.11,0.07,,0.52,,,,,,,,,
2018-05-04T00:00:00,0.165,0.382,0.186872,0.114451,0.02,0.261221,0.3,0.31,0.17628,0.441,0.111308,,0.1,0.37,0.8,0.6,,0.63,0.11,0.07,,0.52,,,,,,,,,
2018-05-05T00:00:00,0.165,0.382,0.186872,0.114451,0.02,0.261221,0.3,0.31,0.17628,0.441,0.111308,,0.1,0.37,0.8,0.6,,0.63,0.11,0.07,,0.52,,,,,,,,,
2018-05-06T00:00:00,0.165,0.382,0.186872,0.114451,0.02,0.261221,0.3,0.31,0.17628,0.441,0.111308,,0.1,0.37,0.8,0.6,,0.63,0.11,0.07,,0.52,,,,,,,,,
2018-05-07T00:00:00,0.114,0.343,0.317243,0.093476,0.02,0.246312,0.28,0.39,0.24366,0.456,0.254182,,0.223,0.16,0.72,0.49,,0.52,0.09,0.08,0.0525,,,,,,,,,,
2018-05-08T00:00:00,0.114,0.343,0.317243,0.093476,0.02,0.246312,0.28,0.39,0.24366,0.456,0.254182,,0.223,0.16,0.72,0.49,,0.52,0.09,0.08,0.0525,,,,,,,,,,
2018-05-09T00:00:00,0.114,0.343,0.317243,0.093476,0.02,0.246312,0.28,0.39,0.24366,0.456,0.254182,,0.223,0.16,0.72,0.49,,0.52,0.09,0.08,0.0525,,,,,,,,,,
2018-05-10T00:00:00,0.114,0.343,0.317243,0.093476,0.02,0.246312,0.28,0.39,0.24366,0.456,0.254182,,0.223,0.16,0.72,0.49,,0.52,0.09,0.08,0.0525,,,,,,,,,,
2018-05-11T00:00:00,0.114,0.343,0.317243,0.093476,0.02,0.246312,0.28,0.39,0.24366,0.456,0.254182,,0.223,0.16,0.72,0.49,,0.52,0.09,,0.0525,,,,,,,,,,
2018-05-12T00:00:00,0.114,0.343,0.317243,0.093476,0.02,0.246312,0.28,0.39,0.24366,0.456,0.254182,,0.223,0.16,0.72,0.49,,0.52,0.09,,0.0525,,,,,,,,,,
2018-05-13T00:00:00,0.114,0.343,0.317243,0.093476,0.02,0.246312,0.28,0.39,0.24366,0.456,0.254182,,0.223,0.16,0.72,0.49,,0.52,0.09,0.08,0.0525,,,,,,,,,,
2018-05-14T00:00:00,0.107,0.417,0.17521,0.079431,0.02,0.211636,0.17,0.48,0.19182,0.352,0.112915,,0.281,0.14,0.41,0.3,,0.68,0.08,0.06,,0.37,,,,,,,,,
2018-05-15T00:00:00,0.107,0.417,0.17521,0.079431,0.02,0.211636,0.17,0.48,0.19182,0.352,0.112915,,0.281,0.14,0.41,0.3,,0.68,0.08,0.06,,0.37,,,,,,,,,
2018-05-16T00:00:00,0.107,0.417,0.17521,0.079431,0.02,0.211636,0.17,0.48,0.19182,0.352,0.112915,,0.281,0.14,0.41,0.3,,0.68,0.08,0.06,,0.37,,,,,,,,,
2018-05-17T00:00:00,0.107,0.417,0.17521,0.079431,0.02,0.211636,0.17,0.48,0.19182,0.352,0.112915,,0.281,0.14,0.41,0.3,,0.68,0.08,0.06,,0.37,,,,,,,,,
2018-05-18T00:00:00,0.107,0.417,0.17521,0.079431,0.02,0.211636,0.17,0.48,0.19182,0.352,0.112915,,0.281,0.14,0.41,0.3,,0.68,0.08,0.06,,0.37,,,,,,,,,
2018-05-19T00:00:00,0.107,0.417,0.17521,0.079431,0.02,0.211636,0.17,0.48,0.19182,0.352,0.112915,,0.281,0.14,0.41,0.3,,0.68,0.08,0.06,,0.37,,,,,,,,,
2018-05-20T00:00:00,0.107,0.417,0.17521,0.079431,0.02,0.211636,0.17,0.48,0.19182,0.352,0.112915,,0.281,0.14,0.41,0.3,,0.68,0.08,0.06,,0.37,,,,,,,,,
2018-05-21T00:00:00,0.118,0.332,0.183485,0.059939,0.01,0.196442,0.27,0.34,0.36808,0.653,0.120279,,0.1,0.19,0.54,0.33,,0.57,0.08,0.06,0.0412,,,,,,,,,,
2018-05-22T00:00:00,0.118,0.332,0.183485,0.059939,,0.196442,0.27,0.34,0.36808,0.653,0.120279,,0.1,0.19,0.54,0.33,,0.57,0.08,0.06,0.0412,,,,,,,,,,
2018-05-23T00:00:00,0.118,0.332,0.183485,0.059939,0.01,0.196442,0.27,0.34,0.36808,0.653,0.120279,,0.1,0.19,0.54,0.33,,0.57,0.08,0.06,0.0412,,,,,,,,,,
2018-05-24T00:00:00,0.118,0.332,0.183485,0.059939,0.01,0.196442,0.27,0.34,0.36808,0.653,0.120279,,0.1,0.19,0.54,0.33,,0.57,0.08,0.06,0.0412,,,,,,,,,,
2018-05-25T00:00:00,0.118,0.332,0.183485,0.059939,0.01,0.196442,0.27,0.34,0.36808,,0.120279,,0.1,0.19,0.54,0.33,,0.57,0.08,0.06,0.0412,,,,,,,,,,
2018-05-26T00:00:00,0.118,0.332,0.183485,0.059939,0.01,0.196442,0.27,0.34,0.36808,,0.120279,,0.1,0.19,0.54,0.33,,0.57,0.08,0.06,0.0412,,,,,,,,,,
2018-05-27T00:00:00,0.118,0.332,0.183485,0.059939,0.01,0.196442,0.27,0.34,0.36808,,0.120279,,0.1,0.19,0.54,0.33,,0.57,0.08,0.06,0.0412,,,,,,,,,,
2018-05-28T00:00:00,0.131,0.367,0.24361,0.043211,0.01,0.137961,0.18,0.28,0.35772,,0.164923,,0.1,0.16,0.26,0.26,,0.48,0.07,0.06,,0.19,,,,,,,,,
2018-05-29T00:00:00,,0.367,0.24361,0.043211,,0.137961,0.18,0.28,0.35772,,0.164923,,0.1,0.16,0.26,0.26,,0.48,0.07,0.06,,0.19,,,,,,,,,
2018-05-30T00:00:00,0.131,0.367,0.24361,0.043211,0.01,0.137961,0.18,0.28,0.35772,,0.164923,,0.1,0.16,0.26,0.26,,0.48,0.07,0.06,,0.19,,,,,,,,,
2018-05-31T00:00:00,0.131,0.367,0.24361,0.043211,0.01,0.137961,0.18,0.28,0.35772,,0.164923,,0.1,0.16,0.26,0.26,,0.48,0.07,0.06,,0.19,,,,,,,,,
2018-06-01T00:00:00,0.131,0.367,0.24361,0.043211,0.01,0.137961,0.18,0.28,0.35772,,0.164923,,0.1,0.16,0.26,0.26,,0.48,0.07,0.06,,0.19,,,,,,,,,
2018-06-02T00:00:00,0.131,0.367,0.24361,0.043211,0.01,,0.18,0.28,0.35772,,0.164923,,0.1,0.16,0.26,0.26,,0.48,0.07,0.06,,0.19,,,,,,,,,
2018-06-03T00:00:00,0.131,0.367,0.24361,0.043211,0.01,,0.18,0.28,0.35772,,0.164923,,0.1,0.16,0.26,0.26,,0.48,0.07,0.06,,0.19,,,,,,,,,
2018-06-04T00:00:00,0.389,0.278,0.193836,0.052313,0.02,0.106258,0.15,0.29,0.11406,,0.125611,,0.216,0.13,0.3,0.22,,0.45,0.06,0.03,0.0388,,,,,,,,,,
2018-06-05T00:00:00,0.389,0.278,0.193836,0.052313,0.02,0.106258,0.15,0.29,0.11406,,0.125611,,0.216,0.13,0.3,0.22,,0.45,0.06,0.03,0.0388,,,,,,,,,,
2018-06-06T00:00:00,,0.278,0.193836,0.052313,0.02,0.106258,0.15,0.29,0.11406,,0.125611,,0.216,0.13,0.3,0.22,,0.45,0.06,0.03,0.0388,,,,,,,,,,
2018-06-07T00:00:00,,0.278,0.193836,0.052313,0.02,0.106258,0.15,0.29,0.11406,3.041,0.125611,,0.216,0.13,0.3,0.22,,0.45,0.06,0.03,0.0388,,,,,,,,,,
2018-06-08T00:00:00,0.389,0.278,0.193836,0.052313,0.02,0.106258,0.15,0.29,0.11406,3.041,0.125611,,0.216,0.13,0.3,0.22,,0.45,0.06,0.03,0.0388,,,,,,,,,,
2018-06-09T00:00:00,0.389,0.278,0.193836,0.052313,0.02,0.106258,0.15,0.29,0.11406,3.041,0.125611,,0.216,,0.3,0.22,,0.45,0.06,0.03,0.0388,,,,,,,,,,
2018-06-10T00:00:00,0.389,0.278,0.193836,0.052313,0.02,0.106258,0.15,0.29,0.11406,3.041,0.125611,,0.216,,0.3,0.22,,0.45,0.06,0.03,0.0388,,,,,,,,,,
2018-06-11T00:00:00,0.092,0.145,0.147719,0.046779,0.01,,0.07,0.4,0.0674,0.249,0.078684,,0.1,,0.19,0.17,,0.3,0.04,0.04,,0.18,,,,,,,,,
2018-06-12T00:00:00,0.092,0.145,0.147719,0.046779,0.01,,0.07,0.4,0.0674,0.249,0.078684,,0.1,0.084,0.19,0.17,,0.3,0.04,0.04,,0.18,,,,,,,,,
2018-06-13T00:00:00,0.092,0.145,0.147719,0.046779,0.01,,0.07,0.4,0.0674,0.249,0.078684,,0.1,0.084,0.19,0.17,,0.3,0.04,0.04,,0.18,,,,,,,,,
2018-06-14T00:00:00,0.092,0.145,0.147719,0.046779,0.01,,0.07,0.4,0.0674,0.249,0.078684,,0.1,0.084,0.19,0.17,,0.3,0.04,0.04,,0.18,,,,,,,,,
2018-06-15T00:00:00,0.092,0.145,0.147719,0.046779,0.01,,0.07,0.4,0.0674,0.249,0.078684,,0.1,0.084,0.19,0.17,,0.3,0.04,0.04,,0.18,,,,,,,,,
2018-06-16T00:00:00,0.092,0.145,0.147719,0.046779,0.01,,0.07,0.4,0.0674,0.249,0.078684,,0.1,0.084,0.19,0.17,,0.3,0.04,0.04,,0.18,,,,,,,,,
2018-06-17T00:00:00,0.092,0.145,0.147719,0.046779,0.01,,0.07,0.4,0.0674,0.249,0.078684,,0.1,0.084,0.19,0.17,,0.3,0.04,0.04,,0.18,,,,,,,,,
2018-06-18T00:00:00,0.025,0.05,0.176745,0.037487,0.01,,0.08,0.26,0.09851,0.202,,,0.1,0.27,0.18,0.3,,0.49,0.06,0.04,0.0424,,,,,,,,,,
2018-06-19T00:00:00,0.025,0.05,0.176745,0.037487,0.01,,0.08,0.26,0.09851,0.202,,,,0.27,0.18,0.3,,0.49,0.06,0.04,0.0424,,,,,,,,,,
2018-06-20T00:00:00,0.025,0.05,0.176745,0.037487,0.01,,0.08,0.26,0.09851,0.202,,,,0.27,0.18,0.3,,0.49,0.06,0.04,0.0424,,,,,,,,,,
2018-06-21T00:00:00,0.025,0.05,0.176745,0.037487,0.01,,0.08,0.26,0.09851,0.202,,,0.1,0.27,0.18,0.3,,0.49,0.06,0.04,0.0424,,,,,,,,,,
2018-06-22T00:00:00,0.025,0.05,0.176745,0.037487,0.01,,0.08,0.26,0.09851,0.202,,,0.1,0.27,0.18,0.3,,0.49,0.06,0.04,0.0424,,,,,,,,,,
2018-06-23T00:00:00,0.025,0.05,0.176745,,0.01,,0.08,0.26,0.09851,0.202,,,0.1,0.27,0.18,0.3,,0.49,0.06,0.04,0.0424,,,,,,,,,,
2018-06-24T00:00:00,0.025,0.05,0.176745,,0.01,,0.08,0.26,0.09851,0.202,,,0.1,0.27,0.18,0.3,,0.49,0.06,0.04,0.0424,,,,,,,,,,
2018-06-25T00:00:00,0.122,0.127,0.125946,0.046479,0.005,,0.09,0.31,0.0674,0.194,0.075066,,0.1,0.07,0.25,0.14,,0.39,,0.04,,0.19,,,,,,,,,
2018-06-26T00:00:00,0.122,0.127,0.125946,0.046479,0.005,,0.09,0.31,0.0674,0.194,0.075066,,0.1,0.07,0.25,0.14,,0.39,,0.04,,0.19,,,,,,,,,
2018-06-27T00:00:00,0.122,0.127,0.125946,0.046479,0.005,,0.09,0.31,0.0674,0.194,0.075066,,0.1,0.07,0.25,0.14,,0.39,,0.04,,0.19,,,,,,,,,
2018-06-28T00:00:00,0.122,0.127,0.125946,0.046479,0.005,,0.09,0.31,0.0674,0.194,0.075066,,0.1,0.07,0.25,0.14,,0.39,,0.04,,0.19,,,,,,,,,
2018-06-29T00:00:00,0.122,0.127,0.125946,0.046479,0.005,,0.09,0.31,0.0674,0.194,0.075066,,0.1,0.07,0.25,0.14,,0.39,,0.04,,0.19,,,,,,,,,
2018-06-30T00:00:00,0.122,0.127,0.125946,0.046479,0.005,,0.09,0.31,0.0674,0.194,0.075066,,0.1,0.07,0.25,0.14,,0.39,,0.04,,0.19,,,,,,,,,
2018-07-01T00:00:00,,0.127,0.125946,0.046479,0.005,,0.09,0.31,0.0674,0.194,0.075066,,0.1,0.07,0.25,0.14,,0.39,,0.04,,0.19,,,,,,,,,
2018-07-02T00:00:00,0.28,0.421,0.137874,0.066608,0.08,0.18474,0.14,0.32,0.09436,0.321,0.073517,,0.282,0.13,0.25,0.12,,0.57,,0.03,0.0907,,,,,,,,,,
2018-07-03T00:00:00,0.28,0.421,0.137874,0.066608,0.08,0.18474,0.14,0.32,0.09436,0.321,0.073517,,0.282,0.13,0.25,0.12,,0.57,,0.03,0.0907,,,,,,,,,,
2018-07-04T00:00:00,0.28,0.421,0.137874,0.066608,0.08,0.18474,0.14,0.32,0.09436,0.321,0.073517,,0.282,0.13,0.25,0.12,,0.57,,0.03,0.0907,,,,,,,,,,
2018-07-05T00:00:00,0.28,0.421,0.137874,0.066608,0.08,0.18474,0.14,0.32,,0.321,0.073517,,0.282,0.13,0.25,0.12,,0.57,,0.03,0.0907,,,,,,,,,,
2018-07-06T00:00:00,0.28,0.421,0.137874,0.066608,0.08,0.18474,0.14,0.32,,0.321,0.073517,,0.282,0.13,0.25,0.12,,0.57,,0.03,0.0907,,,,,,,,,,
2018-07-07T00:00:00,0.28,0.421,0.137874,0.066608,0.08,0.18474,0.14,0.32,0.09436,0.321,0.073517,,0.282,0.13,0.25,0.12,,0.57,,0.03,0.0907,,,,,,,,,,
2018-07-08T00:00:00,0.28,0.421,0.137874,0.066608,0.08,0.18474,0.14,0.32,0.09436,0.321,0.073517,,0.282,0.13,0.25,0.12,,0.57,,0.03,0.0907,,,,,,,,,,
2018-07-09T00:00:00,0.189,0.379,0.126477,0.029486,0.08,0.129727,0.07,0.3,0.08295,0.206,0.084685,,0.1,0.037,0.27,0.092,,0.57,,0.03,0.0919,0.14,,,,,,,,,
2018-07-10T00:00:00,0.189,0.379,0.126477,0.029486,0.08,0.129727,0.07,0.3,0.08295,0.206,0.084685,,0.1,0.037,0.27,0.092,,0.57,,0.03,0.0919,0.14,,,,,,,,,
2018-07-11T00:00:00,0.189,0.379,0.126477,0.029486,0.08,0.129727,0.07,0.3,0.08295,0.206,0.084685,,0.1,0.037,0.27,0.092,,0.57,,0.03,0.0919,0.14,,,,,,,,,
2018-07-12T00:00:00,0.189,0.379,0.126477,0.029486,0.08,0.129727,0.07,0.3,0.08295,0.206,0.084685,,0.1,0.037,0.27,0.092,,0.57,,0.03,0.0919,0.14,,,,,,,,,
2018-07-13T00:00:00,0.189,0.379,0.126477,0.029486,0.08,0.129727,0.07,0.3,0.08295,,0.084685,,0.1,0.037,0.27,0.092,,0.57,,0.03,0.0919,0.14,,,,,,,,,
2018-07-14T00:00:00,0.189,0.379,0.126477,0.029486,0.08,0.129727,0.07,0.3,0.08295,0.206,0.084685,,0.1,0.037,0.27,0.092,,0.57,,0.03,0.0919,0.14,,,,,,,,,
2018-07-15T00:00:00,0.189,0.379,0.126477,0.029486,0.08,0.129727,0.07,0.3,0.08295,0.206,0.084685,,0.1,0.037,0.27,0.092,,0.57,,0.03,0.0919,0.14,,,,,,,,,
2018-07-16T00:00:00,0.239,0.286,0.097454,0.022256,0.08,0.220532,0.06,0.3,0.07258,0.124,0.066899,,0.1,0.082,0.25,0.11,,0.52,0.03,0.02,,,,,,,,,,,
